ts,match_id,room_id,turn_index,actor_id,enemy_id,chosen_action_kind,chosen_skill_id,chosen_action_group,dmg_to_enemy,heal_to_self,effect_applied,enemy_hp_after,actor_hp_after,battle_finished,winner_id,actor.level,actor.hp,actor.hp_pct,actor.power,actor.attack,actor.defense,actor.dmg_min,actor.dmg_max,actor.atk_boost_min,actor.atk_boost_max,actor.pct_damage,actor.pct_crit,actor.pct_evade,actor.pct_resist,actor.pct_escape,actor.pct_negate,enemy.level,enemy.hp,enemy.hp_pct,enemy.power,enemy.attack,enemy.defense,enemy.dmg_min,enemy.dmg_max,enemy.atk_boost_min,enemy.atk_boost_max,enemy.pct_damage,enemy.pct_crit,enemy.pct_evade,enemy.pct_resist,enemy.pct_escape,enemy.pct_negate,mask.num_specials_valid_off,mask.num_specials_valid_def,mask.num_support_valid,mask.num_masters_valid_off,mask.num_masters_valid_def,mask.num_masters_support
2025-08-24T22:11:42.325Z,room1-1756073485645,room1,10,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,13,5,false,,1,5,0.125,8,10,10,1,6,1,8,70,6,0,4,0,20,1,17,0.425,8,10,10,1,6,1,8,70,6,0,4,0,20,0,0,0,0,0,0
2025-08-24T22:11:43.870Z,room1-1756073485645,room1,11,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,12,1,false,,1,1,0.025,8,10,10,1,6,1,8,70,6,0,4,0,20,1,13,0.325,8,10,10,1,6,1,8,70,6,0,4,0,20,0,0,0,0,0,0
2025-08-24T22:24:35.218Z,room1-1756074270787,room1,1,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,31,33,false,,1,33,0.825,8,10,8,1,6,1,10,55,10,0,0,0,35,1,33,0.825,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:24:36.368Z,room1-1756074270787,room1,2,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,27,28,false,,1,28,0.7,8,10,8,1,6,1,10,55,10,0,0,0,35,1,31,0.775,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:24:37.548Z,room1-1756074270787,room1,3,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,21,24,false,,1,24,0.6,8,10,8,1,6,1,10,55,10,0,0,0,35,1,27,0.675,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:24:38.744Z,room1-1756074270787,room1,4,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,16,20,false,,1,20,0.5,8,10,8,1,6,1,10,55,10,0,0,0,35,1,21,0.525,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:24:39.887Z,room1-1756074270787,room1,5,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,13,16,false,,1,16,0.4,8,10,8,1,6,1,10,55,10,0,0,0,35,1,16,0.4,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:24:41.032Z,room1-1756074270787,room1,6,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,8,10,false,,1,10,0.25,8,10,8,1,6,1,10,55,10,0,0,0,35,1,13,0.325,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:24:42.191Z,room1-1756074270787,room1,7,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,6,8,false,,1,8,0.2,8,10,8,1,6,1,10,55,10,0,0,0,35,1,8,0.2,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:24:43.371Z,room1-1756074270787,room1,8,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,2,2,false,,1,2,0.05,8,10,8,1,6,1,10,55,10,0,0,0,35,1,6,0.15,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:25:07.372Z,room1-1756074300373,room1,1,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,34,30,false,,1,30,0.75,8,10,8,1,6,1,10,55,10,0,0,0,35,1,36,0.9,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:25:08.711Z,room1-1756074300373,room1,2,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,32,25,false,,1,25,0.625,8,10,8,1,6,1,10,55,10,0,0,0,35,1,34,0.85,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:25:09.878Z,room1-1756074300373,room1,3,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,29,19,false,,1,19,0.475,8,10,8,1,6,1,10,55,10,0,0,0,35,1,32,0.8,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:25:11.097Z,room1-1756074300373,room1,4,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,25,16,false,,1,16,0.4,8,10,8,1,6,1,10,55,10,0,0,0,35,1,29,0.725,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:25:12.270Z,room1-1756074300373,room1,5,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,21,13,false,,1,13,0.325,8,10,8,1,6,1,10,55,10,0,0,0,35,1,25,0.625,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:25:13.548Z,room1-1756074300373,room1,6,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,20,10,false,,1,10,0.25,8,10,8,1,6,1,10,55,10,0,0,0,35,1,21,0.525,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:25:14.837Z,room1-1756074300373,room1,7,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,14,4,false,,1,4,0.1,8,10,8,1,6,1,10,55,10,0,0,0,35,1,20,0.5,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:25:16.138Z,room1-1756074300373,room1,8,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,9,3,false,,1,3,0.075,8,10,8,1,6,1,10,55,10,0,0,0,35,1,14,0.35,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:25:17.579Z,room1-1756074300373,room1,9,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,4,1,false,,1,1,0.025,8,10,8,1,6,1,10,55,10,0,0,0,35,1,9,0.225,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:25:40.867Z,room1-1756074335909,room1,1,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,28,35,false,,1,35,0.875,8,10,8,1,6,1,10,55,10,0,0,0,35,1,32,0.8,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:25:42.082Z,room1-1756074335909,room1,2,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,26,33,false,,1,33,0.825,8,10,8,1,6,1,10,55,10,0,0,0,35,1,28,0.7,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:25:43.313Z,room1-1756074335909,room1,3,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,20,32,false,,1,32,0.8,8,10,8,1,6,1,10,55,10,0,0,0,35,1,26,0.65,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:25:44.529Z,room1-1756074335909,room1,4,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,19,27,false,,1,27,0.675,8,10,8,1,6,1,10,55,10,0,0,0,35,1,20,0.5,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:25:45.715Z,room1-1756074335909,room1,5,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,14,23,false,,1,23,0.575,8,10,8,1,6,1,10,55,10,0,0,0,35,1,19,0.475,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:25:46.918Z,room1-1756074335909,room1,6,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,10,20,false,,1,20,0.5,8,10,8,1,6,1,10,55,10,0,0,0,35,1,14,0.35,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:25:48.077Z,room1-1756074335909,room1,7,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,7,14,false,,1,14,0.35,8,10,8,1,6,1,10,55,10,0,0,0,35,1,10,0.25,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:25:49.278Z,room1-1756074335909,room1,8,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,1,9,false,,1,9,0.225,8,10,8,1,6,1,10,55,10,0,0,0,35,1,7,0.175,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:25:50.522Z,room1-1756074335909,room1,9,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,0,3,true,B,1,3,0.075,8,10,8,1,6,1,10,55,10,0,0,0,35,1,1,0.025,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:26:16.228Z,room1-1756074373729,room1,1,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,32,30,false,,1,30,0.75,8,10,8,1,6,1,10,55,10,0,0,0,35,1,36,0.9,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:26:17.437Z,room1-1756074373729,room1,2,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,31,27,false,,1,27,0.675,8,10,8,1,6,1,10,55,10,0,0,0,35,1,32,0.8,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:26:18.706Z,room1-1756074373729,room1,3,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,26,24,false,,1,24,0.6,8,10,8,1,6,1,10,55,10,0,0,0,35,1,31,0.775,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:26:19.993Z,room1-1756074373729,room1,4,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,24,19,false,,1,19,0.475,8,10,8,1,6,1,10,55,10,0,0,0,35,1,26,0.65,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:26:21.367Z,room1-1756074373729,room1,5,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,20,13,false,,1,13,0.325,8,10,8,1,6,1,10,55,10,0,0,0,35,1,24,0.6,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:26:22.724Z,room1-1756074373729,room1,6,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,15,12,false,,1,12,0.3,8,10,8,1,6,1,10,55,10,0,0,0,35,1,20,0.5,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:26:23.864Z,room1-1756074373729,room1,7,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,10,10,false,,1,10,0.25,8,10,8,1,6,1,10,55,10,0,0,0,35,1,15,0.375,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:26:25.163Z,room1-1756074373729,room1,8,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,9,4,false,,1,4,0.1,8,10,8,1,6,1,10,55,10,0,0,0,35,1,10,0.25,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:26:49.691Z,room1-1756074406586,room1,1,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,28,34,false,,1,34,0.85,8,10,8,1,6,1,10,55,10,0,0,0,35,1,34,0.85,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:26:51.740Z,room1-1756074406586,room1,2,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,22,32,false,,1,32,0.8,8,10,8,1,6,1,10,55,10,0,0,0,35,1,28,0.7,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:26:53.015Z,room1-1756074406586,room1,3,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,17,27,false,,1,27,0.675,8,10,8,1,6,1,10,55,10,0,0,0,35,1,22,0.55,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:26:54.271Z,room1-1756074406586,room1,4,playerB,playerA,BASIC_ATTACK,,offense,6,0,DAMAGE,11,24,false,,1,24,0.6,8,10,8,1,6,1,10,55,10,0,0,0,35,1,17,0.425,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:26:55.462Z,room1-1756074406586,room1,5,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,9,21,false,,1,21,0.525,8,10,8,1,6,1,10,55,10,0,0,0,35,1,11,0.275,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:26:56.652Z,room1-1756074406586,room1,6,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,5,17,false,,1,17,0.425,8,10,8,1,6,1,10,55,10,0,0,0,35,1,9,0.225,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-24T22:26:57.842Z,room1-1756074406586,room1,7,playerB,playerA,BASIC_ATTACK,,offense,5,0,DAMAGE,0,15,true,B,1,15,0.375,8,10,8,1,6,1,10,55,10,0,0,0,35,1,5,0.125,8,10,8,1,6,1,10,55,10,0,0,0,35,0,0,0,0,0,0
2025-08-25T00:21:44.175Z,room1-1756081300867,room1,1,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,30,36,false,,1,36,0.9,10,10,11,1,4,1,6,40,0,5,0,5,50,1,33,0.825,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:21:45.276Z,room1-1756081300867,room1,2,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,27,32,false,,1,32,0.8,10,10,11,1,4,1,6,40,0,5,0,5,50,1,30,0.75,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:21:46.769Z,room1-1756081300867,room1,3,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,23,28,false,,1,28,0.7,10,10,11,1,4,1,6,40,0,5,0,5,50,1,27,0.675,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:21:51.635Z,room1-1756081300867,room1,4,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,21,27,false,,1,27,0.675,10,10,11,1,4,1,6,40,0,5,0,5,50,1,23,0.575,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:21:52.932Z,room1-1756081300867,room1,5,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,20,20,false,,1,20,0.5,10,10,11,1,4,1,6,40,0,5,0,5,50,1,21,0.525,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:21:54.538Z,room1-1756081300867,room1,6,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,16,12,false,,1,12,0.3,10,10,11,1,4,1,6,40,0,5,0,5,50,1,20,0.5,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:21:58.083Z,room1-1756081300867,room1,7,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,13,11,false,,1,11,0.275,10,10,11,1,4,1,6,40,0,5,0,5,50,1,16,0.4,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:21:59.385Z,room1-1756081300867,room1,8,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,9,7,false,,1,7,0.175,10,10,11,1,4,1,6,40,0,5,0,5,50,1,13,0.325,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:22:00.576Z,room1-1756081300867,room1,9,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,5,3,false,,1,3,0.075,10,10,11,1,4,1,6,40,0,5,0,5,50,1,9,0.225,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:22:28.151Z,room1-1756081343727,room1,1,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,33,41,false,,1,41,1.025,10,10,11,1,4,1,6,40,0,5,0,5,50,1,34,0.85,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:22:29.364Z,room1-1756081343727,room1,2,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,30,33,false,,1,33,0.825,10,10,11,1,4,1,6,40,0,5,0,5,50,1,33,0.825,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:22:30.567Z,room1-1756081343727,room1,3,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,27,32,false,,1,32,0.8,10,10,11,1,4,1,6,40,0,5,0,5,50,1,30,0.75,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:22:31.735Z,room1-1756081343727,room1,4,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,26,27,false,,1,27,0.675,10,10,11,1,4,1,6,40,0,5,0,5,50,1,27,0.675,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:22:32.870Z,room1-1756081343727,room1,5,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,24,25,false,,1,25,0.625,10,10,11,1,4,1,6,40,0,5,0,5,50,1,26,0.65,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:22:34.037Z,room1-1756081343727,room1,6,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,21,24,false,,1,24,0.6,10,10,11,1,4,1,6,40,0,5,0,5,50,1,24,0.6,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:22:35.184Z,room1-1756081343727,room1,7,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,20,23,false,,1,23,0.575,10,10,11,1,4,1,6,40,0,5,0,5,50,1,21,0.525,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:22:37.128Z,room1-1756081343727,room1,8,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,18,16,false,,1,16,0.4,10,10,11,1,4,1,6,40,0,5,0,5,50,1,20,0.5,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:22:38.321Z,room1-1756081343727,room1,9,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,14,11,false,,1,11,0.275,10,10,11,1,4,1,6,40,0,5,0,5,50,1,18,0.45,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:22:39.499Z,room1-1756081343727,room1,10,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,13,5,false,,1,5,0.125,10,10,11,1,4,1,6,40,0,5,0,5,50,1,14,0.35,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:22:40.963Z,room1-1756081343727,room1,11,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,10,3,false,,1,3,0.075,10,10,11,1,4,1,6,40,0,5,0,5,50,1,13,0.325,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:23:02.754Z,room1-1756081378828,room1,1,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,31,40,false,,1,40,1,10,10,11,1,4,1,6,40,0,5,0,5,50,1,34,0.85,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:23:03.844Z,room1-1756081378828,room1,2,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,28,39,false,,1,39,0.975,10,10,11,1,4,1,6,40,0,5,0,5,50,1,31,0.775,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:23:04.985Z,room1-1756081378828,room1,3,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,24,31,false,,1,31,0.775,10,10,11,1,4,1,6,40,0,5,0,5,50,1,28,0.7,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:23:06.120Z,room1-1756081378828,room1,4,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,20,26,false,,1,26,0.65,10,10,11,1,4,1,6,40,0,5,0,5,50,1,24,0.6,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:23:07.229Z,room1-1756081378828,room1,5,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,16,20,false,,1,20,0.5,10,10,11,1,4,1,6,40,0,5,0,5,50,1,20,0.5,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:23:08.423Z,room1-1756081378828,room1,6,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,15,20,false,,1,20,0.5,10,10,11,1,4,1,6,40,0,5,0,5,50,1,16,0.4,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:23:09.550Z,room1-1756081378828,room1,7,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,12,18,false,,1,18,0.45,10,10,11,1,4,1,6,40,0,5,0,5,50,1,15,0.375,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:23:10.709Z,room1-1756081378828,room1,8,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,10,15,false,,1,15,0.375,10,10,11,1,4,1,6,40,0,5,0,5,50,1,12,0.3,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:23:11.818Z,room1-1756081378828,room1,9,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,9,12,false,,1,12,0.3,10,10,11,1,4,1,6,40,0,5,0,5,50,1,10,0.25,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:23:12.927Z,room1-1756081378828,room1,10,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,6,11,false,,1,11,0.275,10,10,11,1,4,1,6,40,0,5,0,5,50,1,9,0.225,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:23:14.052Z,room1-1756081378828,room1,11,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,4,5,false,,1,5,0.125,10,10,11,1,4,1,6,40,0,5,0,5,50,1,6,0.15,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:23:28.303Z,room1-1756081405735,room1,1,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,32,37,false,,1,37,0.925,10,10,11,1,4,1,6,40,0,5,0,5,50,1,33,0.825,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:23:29.338Z,room1-1756081405735,room1,2,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,28,33,false,,1,33,0.825,10,10,11,1,4,1,6,40,0,5,0,5,50,1,32,0.8,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:23:30.412Z,room1-1756081405735,room1,3,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,27,27,false,,1,27,0.675,10,10,11,1,4,1,6,40,0,5,0,5,50,1,28,0.7,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:23:31.547Z,room1-1756081405735,room1,4,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,25,20,false,,1,20,0.5,10,10,11,1,4,1,6,40,0,5,0,5,50,1,27,0.675,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:23:32.669Z,room1-1756081405735,room1,5,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,22,14,false,,1,14,0.35,10,10,11,1,4,1,6,40,0,5,0,5,50,1,25,0.625,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:23:33.786Z,room1-1756081405735,room1,6,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,21,10,false,,1,10,0.25,10,10,11,1,4,1,6,40,0,5,0,5,50,1,22,0.55,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:23:34.886Z,room1-1756081405735,room1,7,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,20,2,false,,1,2,0.05,10,10,11,1,4,1,6,40,0,5,0,5,50,1,21,0.525,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:24:22.403Z,room1-1756081458953,room1,1,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,34,42,false,,1,42,1.05,10,10,11,1,4,1,6,40,0,5,0,5,50,1,36,0.9,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:24:23.512Z,room1-1756081458953,room1,2,playerB,playerA,BASIC_ATTACK,,offense,3,0,DAMAGE,31,37,false,,1,37,0.925,10,10,11,1,4,1,6,40,0,5,0,5,50,1,34,0.85,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:24:24.615Z,room1-1756081458953,room1,3,playerB,playerA,BASIC_ATTACK,,offense,4,0,DAMAGE,27,37,false,,1,37,0.925,10,10,11,1,4,1,6,40,0,5,0,5,50,1,31,0.775,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:24:25.723Z,room1-1756081458953,room1,4,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,26,33,false,,1,33,0.825,10,10,11,1,4,1,6,40,0,5,0,5,50,1,27,0.675,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:24:26.851Z,room1-1756081458953,room1,5,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,25,33,false,,1,33,0.825,10,10,11,1,4,1,6,40,0,5,0,5,50,1,26,0.65,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:24:27.988Z,room1-1756081458953,room1,6,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,24,31,false,,1,31,0.775,10,10,11,1,4,1,6,40,0,5,0,5,50,1,25,0.625,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:24:29.088Z,room1-1756081458953,room1,7,playerB,playerA,BASIC_ATTACK,,offense,1,0,DAMAGE,23,28,false,,1,28,0.7,10,10,11,1,4,1,6,40,0,5,0,5,50,1,24,0.6,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
2025-08-25T00:24:30.225Z,room1-1756081458953,room1,8,playerB,playerA,BASIC_ATTACK,,offense,2,0,DAMAGE,21,27,false,,1,27,0.675,10,10,11,1,4,1,6,40,0,5,0,5,50,1,23,0.575,8,10,8,1,8,1,10,60,8,0,0,2,30,0,0,0,0,0,0
